,Loss,Mentions Found,Coref Recall,Coref Precision,MUC F1
0,810.7828491210937,0.7543978457393333,0.6847214404573644,0.2279687902839231,0.3420549781402834
1,853.8787251790365,0.7190071123199799,0.6834246839035956,0.288653760670257,0.4058789828019212
2,841.879296875,0.6581349182007076,0.6036375239803288,0.3015711115136542,0.402204822004944
3,851.9503662109375,0.635391354754942,0.535982987224003,0.2683042286627935,0.3575998701035099
4,833.2213012695313,0.702718418796222,0.7169861717517241,0.29259135932786834,0.4155876139354821
5,791.4551391601562,0.6931381631598627,0.6627112960950234,0.2669094910037736,0.3805507303148873
6,765.9062947591145,0.6966997446115093,0.6833253722597984,0.2940709327102769,0.41118659553596
7,795.1637186686198,0.7427566331231545,0.693948439032077,0.33107969636276574,0.4482847456624287
8,837.8774332682292,0.6665190776216975,0.6862794321107374,0.379735646850282,0.488932603705026
9,819.25732421875,0.6918890701770742,0.6679948912880299,0.31956361707239844,0.4323123376260308
10,783.793690999349,0.7152984374954999,0.6908752760037018,0.34479784508801214,0.46001446120289363
11,778.5300252278646,0.6815740236386107,0.7165183023789581,0.43339872987198264,0.5401052658089552
12,781.192549641927,0.7573584212183858,0.7752080215401042,0.4220435267508835,0.5465376559226509
13,855.9947509765625,0.7163878358452371,0.6807659764872779,0.4028684223390001,0.5061838480331707
14,797.3769897460937,0.7474336932990184,0.7670736273246905,0.37598717581364816,0.5046273058915074
15,821.9445841471354,0.7097281211753432,0.7656588785084301,0.4379664083697209,0.5572047591763051
16,797.962577311198,0.7275921643869324,0.6346748814611937,0.3710506160376192,0.46831169406651507
17,733.9448120117188,0.7172294667599374,0.7208369121488277,0.4403669405945383,0.5467304382786061
18,725.7262044270833,0.727224057585305,0.6878818097551169,0.4510711056618738,0.5448576570478
19,825.9966634114584,0.7036616689549376,0.7053884361667536,0.4016847098241782,0.5118790033360526
20,799.70341796875,0.7289981660578514,0.7532035748206121,0.3989407847826387,0.5216075967138313
21,782.9175415039062,0.7471215965765318,0.7506259851592489,0.4036779458813492,0.5250110437397315
22,821.6614318847656,0.7089511020790612,0.7511538811022901,0.3714330260171629,0.4970721772949939
23,795.3007446289063,0.7242169034079059,0.7638778183014966,0.48719969176186595,0.5949448129738455
24,759.1666280110677,0.7355877199071547,0.7938161477193907,0.4875180852646997,0.6040574245598299
25,818.3515828450521,0.7174820879065853,0.67889833912086,0.46048850060508856,0.5487598545902882
26,827.5794108072917,0.7689427499109438,0.7640736606936446,0.44352447990168714,0.5612552082908315
27,791.8146993001302,0.7047524213493658,0.6474129931692739,0.40087401427979946,0.49515265118131396
28,761.7860697428385,0.7198144927613804,0.6907359683258407,0.4646227398536747,0.5555532422042696
29,735.1910603841146,0.7363095286442776,0.7443602320513418,0.5022411352082833,0.5997880922771476
30,746.0750691731771,0.7234203249244386,0.7603361562640208,0.41581584118812415,0.5376172792080518
31,802.2795694986979,0.7475979151032826,0.7286442753260024,0.47441736363840037,0.5746696344302658
32,801.8287495930989,0.68546802729426,0.7051818527098327,0.4773997767803269,0.5693537776641283
33,827.4519938151042,0.6944847884678568,0.6784441844569428,0.41268346140694034,0.5131987911303045
34,792.0112569173177,0.7480663687964675,0.7245616154342884,0.45565508412903927,0.5594738389306586
35,748.1876139322917,0.7709033613635177,0.7701252870780377,0.49669142992771675,0.6038989301726215
36,776.4662801106771,0.7081584409467012,0.6979239062324616,0.504839195711566,0.5858831933250759
37,769.7497416178386,0.7279305565440097,0.7124323668337407,0.4766837658272987,0.5711888590050241
38,789.7685567220052,0.7597172072662268,0.7520194211309802,0.5202768378434872,0.6150427365687442
39,807.1810302734375,0.7369680554551554,0.7464801259335994,0.5123576750653901,0.6076475007381281
40,788.3496439615885,0.7719209428976966,0.7835766607964751,0.49603826157194875,0.6075015191451902
41,822.3874715169271,0.712267092614306,0.7419044144553198,0.5419846765556979,0.6263793764104199
42,770.8209228515625,0.7544733153852936,0.74621235888224,0.5268060718980764,0.6176017441374956
43,851.3849934895833,0.7119274410068227,0.6590139174964194,0.4435535192035564,0.5302314082203392
44,742.2710530598958,0.7293721005318209,0.741337682456005,0.527029315875392,0.6160782993115274
45,779.1561340332031,0.7078611915430486,0.7477443373701271,0.5446044172470799,0.6302089395735623
46,826.7409993489583,0.7083787448325147,0.6945241073794594,0.44738001294751534,0.5442071687469051
47,750.599208577474,0.7258367266625838,0.7534855494515927,0.5822222085444552,0.6568742572345478
48,776.9296264648438,0.7720579387990061,0.7564792626211922,0.475531560347042,0.5839717596924235
49,738.9190755208333,0.7449421271067139,0.7749499404947874,0.5287562694455263,0.6286073295022749
50,768.0858032226563,0.7418570563614423,0.77854477490849,0.5971545731177298,0.6758912452499868
51,853.509452311198,0.7339148451884194,0.7491697481753772,0.47500084379891905,0.581383452379813
52,838.5620564778645,0.727755814433586,0.7242595295415176,0.47542885188101075,0.5740388619676577
53,715.9715881347656,0.75137013297833,0.7649469393446822,0.5023060385565257,0.6064100436276434
54,749.8648030598958,0.7586200072537282,0.7685153152251715,0.5287428062459422,0.6264704574820275
55,723.6932189941406,0.7740911286830432,0.8192914370886718,0.587813647934701,0.6845127538555605
56,834.7287475585938,0.7282874841723969,0.7248913797008776,0.48752480950834304,0.5829723076090093
57,809.7444254557291,0.7334219230831897,0.7500654158178208,0.5026337655612297,0.6019133882640944
58,803.3985616048177,0.7067002002114996,0.6800181671767077,0.5186079928293009,0.5884451191440783
59,841.0721761067708,0.7369246241258957,0.7267484277388518,0.5133113895528397,0.6016616942120007
60,852.5311360677083,0.7050058062391845,0.7388803019688787,0.5203995149695382,0.6106870698523303
61,819.4501424153646,0.719978039920299,0.7015511425188451,0.4707961625429253,0.5634637181309927
62,829.4968444824219,0.71974589158351,0.6939561890613243,0.54141900738989,0.6082703815536586
63,830.5394856770833,0.7346791577400736,0.7050098580950266,0.5520322388070016,0.6192126282872398
64,750.9635599772135,0.7510488421298535,0.7521353833024096,0.5837923465771148,0.6573572365346277
65,714.8834309895833,0.7470614764856293,0.8070848206437027,0.5361429203294079,0.6442880823470328
66,788.8369466145833,0.6996349907066785,0.719728398932253,0.42045409788017263,0.5308145942212004
67,735.3632853190104,0.7440388282226575,0.7227802015720817,0.533751300776581,0.6140472754460402
68,779.5963012695313,0.779015664704519,0.8026868067883691,0.6475799611060503,0.7168390017996935
69,778.9568298339843,0.7313549885725484,0.768648593629529,0.6415408923874791,0.6993663044280013
70,804.3530883789062,0.7271249933562408,0.6987456609781805,0.5530280664032052,0.6174054517133317
71,796.4793924967448,0.7253155640087248,0.7672379717368619,0.6058649362136865,0.6770688229054616
72,809.6028971354167,0.7661490793503233,0.805947470212176,0.5436375684905097,0.6493008005755583
73,736.6027506510417,0.7057647740890336,0.6925086680272279,0.4773279336160391,0.5651280376358616
74,763.9969563802083,0.7403443408618707,0.7292476023438434,0.5731696127325097,0.6418566354668892
75,796.7292317708333,0.7183457460732542,0.7379959341189938,0.5011548945954489,0.5969414957483028
76,707.1230936686198,0.728581816138144,0.789431901937228,0.5650330574640414,0.6586440174996042
77,781.5281616210938,0.7652635844485675,0.7387184798380463,0.5643438413562976,0.639863831241132
78,757.6423095703125,0.7588752449565709,0.748025068887341,0.5057438869526715,0.6034749929242911
79,840.9521118164063,0.719146715365769,0.7455215760044124,0.5315853676885153,0.620634572628738
80,781.7752888997396,0.7474822746406373,0.7829833026102713,0.5323806861345639,0.6338096396775024
81,811.7833841959635,0.7503613654702584,0.7564859975320544,0.5761858160506237,0.6541392972769365
82,702.1212544759114,0.7621640843574828,0.7925858653572129,0.550304959796369,0.6495895639478939
83,840.8583190917968,0.7045380410014556,0.7504940906901141,0.5566229052101767,0.6391810410441136
84,797.8553670247396,0.7202851589391219,0.7391681890226952,0.531382700189532,0.618284858185602
85,722.971504720052,0.7305532599040614,0.6713048094809987,0.5429204805056197,0.6003253806930243
86,758.9674743652344,0.7325426669690843,0.7483452359158715,0.5143194623569949,0.6096448565009199
87,759.7757486979167,0.7301098424507013,0.723668168806204,0.5455985098559748,0.622142345920598
88,784.1365417480469,0.7119912976588024,0.6259418203524058,0.4738367872148947,0.539370849911857
89,805.8080037434896,0.7641320357974685,0.7825563972803752,0.5750210568856391,0.6629255741628601
90,771.2516967773438,0.759714095361595,0.7842421677142997,0.5520701150963215,0.6479872547198307
91,771.8876749674479,0.7401639924715955,0.7561945705438042,0.5110907957870183,0.6099401051998963
92,805.3674458821614,0.6913328168364465,0.6747691192015279,0.5215974365796728,0.5883779367751049
93,732.8366760253906,0.7670541769250203,0.7761345193482844,0.599654315060144,0.6765753609193245
94,834.4579060872396,0.7210691053467565,0.643491953256832,0.4502322372410718,0.5297877184732633
95,771.490391031901,0.7555314923625646,0.7992731910754887,0.5491326252472762,0.6510013237735705
96,742.4399739583333,0.7260184450452484,0.6920147162087124,0.5217540308034802,0.5949427655737706
97,782.3423868815104,0.7421360904292659,0.7247790236049195,0.5338155362884233,0.6148100675233283
98,894.4078043619792,0.7169012712128183,0.7121284040152575,0.48426154696227186,0.576494983566908
99,809.0444051106771,0.7181425450979226,0.7003146709624203,0.5182167072302585,0.5956592818306594
100,787.3052307128906,0.7517262902789219,0.7570755819322337,0.46846348692900197,0.5787857376269984
101,778.6558349609375,0.7388907963346346,0.7796929442073153,0.6052304885409349,0.6814729686508144
102,787.5045491536458,0.7609704344818837,0.7650629103374157,0.5834764211438058,0.662043973731523
103,790.0999104817708,0.7650872428582044,0.7853977530418621,0.5303532076147014,0.6331566231519632
104,795.3326680501302,0.7297304848250467,0.7340260098221111,0.5643157105978605,0.6380791787174322
105,776.8416849772135,0.7238192126116813,0.7371402079730575,0.4677082222032772,0.572298602132344
106,786.2512654622395,0.7230905029434506,0.7485339925106104,0.5199754256047966,0.6136639993002427
107,777.7339375813802,0.7268562090930512,0.7636639375971408,0.522316374225886,0.6203425905445648
108,783.6341491699219,0.7940432141382422,0.7378875660336611,0.49809051583975045,0.5947270486226744
109,794.3531066894532,0.784630461518635,0.7749931097271522,0.5119832767705108,0.6166135073736195
110,826.1142395019531,0.7021279127612144,0.7140296861612242,0.5353786964851701,0.6119316757248019
111,769.9122436523437,0.7706493870324262,0.7641543282481746,0.5900719251233342,0.6659241975824113
112,795.4366170247396,0.7109655967205327,0.6933308818761671,0.4890741948944982,0.5735601944050981
113,816.3302490234375,0.7319216069614458,0.705438203771537,0.5273785782119115,0.6035495336506422
114,748.2069071451823,0.7614997649491616,0.7553901278217477,0.4850629207831248,0.5907708351300442
115,807.208817545573,0.7410791176151587,0.7369983872336812,0.520209390827038,0.6099126791193397
116,767.9080383300782,0.7593373761019542,0.8338276014834165,0.6250949876769163,0.714529280918095
117,818.291337076823,0.7657839906911115,0.7904568712981226,0.6372159580689528,0.7056122694157033
118,736.826171875,0.7444907662589323,0.7427532885587647,0.5684254691499606,0.6440004980701226
119,733.6590881347656,0.7406519081650086,0.7853294650755693,0.5547688783959918,0.6502154840109217
120,836.0357930501302,0.76819982411724,0.7777475065056907,0.5310783775980015,0.6311685747547604
121,761.6893778483073,0.7782438665622808,0.7515844514407702,0.5675183363656057,0.646709204866803
122,790.3252888997396,0.7378767408500273,0.7700513694051075,0.5904967818622957,0.6684259650476718
123,751.1568684895833,0.7497940614451384,0.8129191938912593,0.599318990976255,0.6899656392931273
124,840.575362141927,0.715951564660167,0.7566465967376134,0.5729081940116233,0.652081491124868
125,811.4455179850261,0.7691623738087485,0.7840758234248912,0.5347987508196824,0.6358796796969504
126,794.1974894205729,0.7462413466162052,0.7569584844609465,0.5726074008962002,0.6520023342161476
127,773.8480875651042,0.7113631291583817,0.6936786317397771,0.516637108591443,0.5922093064668085
128,787.46630859375,0.750786265812614,0.7466557338751391,0.5033113345086268,0.6012963114638405
129,757.1684448242188,0.7449585228324119,0.6593830349751368,0.47756214834726823,0.5539341445579133
130,837.7077229817709,0.7255834267295762,0.7498716459971724,0.543683640753011,0.6303448345334327
131,788.715077718099,0.7517962657281544,0.7724364127347968,0.5417804085814869,0.6368673852089751
132,718.0964538574219,0.7469475530886623,0.7810853652297799,0.6013918457054053,0.679560380067691
133,753.5637268066406,0.7382483944992821,0.7719488896026796,0.5461090416178807,0.6396809401063608
134,790.1129801432292,0.7332718224098713,0.8003296756445377,0.5355816115707926,0.6417220388385567
135,767.5203694661458,0.7280643191729476,0.7005207744150942,0.5065548145815277,0.5879535204407805
136,796.5109293619792,0.7023354945479062,0.6813252169016145,0.5064030622980307,0.5809833482997374
137,764.9291910807292,0.7956424197772382,0.7515691518072856,0.5856515713205789,0.658317130596732
138,831.7195638020834,0.7198611684024561,0.7010973679457202,0.5209271511492708,0.5977304855269056
139,790.2228535970052,0.705495348091799,0.72523394728318,0.49184840486311077,0.5861643782686847
140,759.1821736653645,0.7208045813814304,0.708315297936611,0.5275054981501953,0.6046834869077747
141,796.5359090169271,0.7504572973336511,0.7785777162119872,0.6001728128838103,0.6778328176512838
142,761.0659301757812,0.7513149364632068,0.7604259273310299,0.552742615235806,0.6401612620790808
143,704.8149658203125,0.6985167233258592,0.7118046472354459,0.5363488488249559,0.6117446361172713
144,772.0755879720052,0.7485097350510744,0.7503264374658527,0.5740324339417497,0.6504456162876473
145,771.1250061035156,0.7027934357225886,0.7245724686835798,0.5154933071044182,0.6024071713150269
146,772.6783813476562,0.7210636029118267,0.7817821672131778,0.5636782352901851,0.6550524884658715
147,789.4827331542969,0.7477515104710181,0.7698054815536229,0.5494797493656747,0.6412449910769632
148,831.0471435546875,0.7386103975129764,0.6836029763230188,0.510849740351331,0.584733741374579
149,800.5899332682292,0.7395978891033865,0.7120014066386804,0.47338083076337545,0.568673642550949
150,779.9387166341146,0.7577021778012868,0.6596542043096022,0.49105168387914466,0.563001043323166
151,835.0386637369792,0.7451512360174882,0.7846279435669672,0.5051536929703511,0.6146121049834277
152,774.5331136067708,0.7128024120676848,0.7475705359209854,0.6009997863635774,0.6663200649693852
153,726.7396748860677,0.7458293670524061,0.8046611541555274,0.6017963558961079,0.6885983356641535
154,733.1624430338542,0.7360862815163033,0.8056368369760301,0.5357665274112228,0.6435547456650031
155,781.6037312825521,0.759347175959061,0.7030287084610404,0.48484924897910897,0.5739022921894106
156,764.1176045735677,0.7392466163714345,0.8168961361106114,0.5943871707780447,0.6881007956265874
157,766.7220499674479,0.7649514953454911,0.7772688495669879,0.6194656977036812,0.6894529689141354
158,747.1080444335937,0.7266991463327692,0.693278696039156,0.4728156432129354,0.5622066784130317
159,874.3546508789062,0.7044683583340474,0.7129446748322954,0.5357170990928672,0.6117535764937349
160,773.7625630696615,0.7212285419084634,0.745603012479611,0.5640704438594464,0.6422557014600344
161,764.5148295084635,0.7773093847099571,0.7432411955903278,0.5312300272307346,0.6196013428980948
162,776.6760660807291,0.7404511626091764,0.7871310738435873,0.6051190399252111,0.6842276326488119
163,900.372481282552,0.7357895118657999,0.7761490582594988,0.5729801737778198,0.6592667503133863
164,787.111641438802,0.7312210760595996,0.8112647442301911,0.5580844473125952,0.6612692207424486
165,804.9263122558593,0.734487403071687,0.7141837746807321,0.5077970348710715,0.5935615359932228
166,739.8343282063802,0.7224238731808799,0.7475573905691741,0.5228083150341101,0.6153019056338034
167,759.6376902262369,0.7178764746210299,0.774538308318908,0.6023484546432177,0.6776765753404219
168,753.2693359375,0.7325177510654458,0.7464096427790333,0.5231327295687582,0.615137111306227
169,791.126035563151,0.7376971666457481,0.7253535499290535,0.5713522716225796,0.6392080479527095
170,776.5540079752604,0.7471088749371638,0.7138497256452883,0.538387685371828,0.6138259376571652
171,746.4270426432291,0.78729474967767,0.8069565075447429,0.5890302461310865,0.6809832385652267
